id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,localisation,reputation,couchages,amenities_score,host_experience_years
8801867,3.1780538303479458,7,1,1,1,2,1,1,0,1,2,1.0,1.0,2.0,59,94.0,26,67870.60382816702,3.0,240,4.476386036960986
4511654,5.010635294096256,7,5,1,3,5,2,0,0,1,3,1.0,1.0,1.0,18,97.0,34,39919.00622510535,4.0,89,2.691307323750856
15888625,4.31748811353631,3,2,1,2,2,1,1,1,1,3,1.0,1.0,1.0,7,97.0,15,24893.874085806736,4.0,65,1.3579739904175223
1346003,5.187385805840755,7,5,1,3,5,2,1,0,1,3,1.0,1.0,1.0,26,93.0,34,44101.41977306399,4.0,106,5.138945927446954
12764005,5.1647859739235145,7,5,-1,3,4,1,0,0,0,3,0.0,2.0,1.0,11,98.0,32,31852.86448657326,0.0,105,0.4188911704312115
15189027,4.174387269895637,7,2,1,3,3,1,1,1,1,2,1.0,1.0,1.0,5,96.0,30,20607.602480638063,3.0,178,3.578370978781656
8521199,4.553876891600541,7,2,1,3,4,1,0,0,1,2,1.0,1.0,1.0,28,98.0,32,50819.591182928656,3.0,155,4.884325804243669
5684147,4.465908118654584,7,5,1,2,3,3,1,1,1,4,2.0,2.0,2.0,2,100.0,29,14142.135623730952,12.0,104,3.0882956878850103
13434962,3.8918202981106265,3,2,1,3,1,2,1,1,1,2,1.0,1.0,1.0,3,100.0,14,17320.508075688773,3.0,160,0.7118412046543463
17436829,5.5174528964647065,7,5,1,5,5,1,0,0,1,3,1.0,2.0,1.0,11,95.0,36,29932.538732957484,5.0,99,5.0978781656399725
14057753,4.382026634673881,7,2,1,5,2,2,1,0,1,1,1.0,1.0,1.0,3,80.0,30,11085.125168440814,2.0,76,2.595482546201232
4879310,5.5606816310155285,7,5,1,2,5,1,1,0,1,5,2.0,2.0,2.0,31,81.0,33,36530.10198452777,14.0,181,4.306639288158795
18235200,4.5217885770490405,7,5,1,3,3,2,1,0,1,4,1.0,2.0,1.0,2,80.0,30,9050.966799187809,6.0,130,0.6652977412731006
5384977,5.198497031265826,7,5,1,3,5,1,1,1,0,4,1.0,2.0,1.0,8,88.0,34,21903.3396540345,6.0,188,0.0
14588464,5.010635294096256,3,5,1,3,1,1,1,0,0,6,3.0,3.0,1.5,2,100.0,14,14142.135623730952,27.0,250,0.4161533196440794
18432454,4.007333185232471,7,2,1,2,3,1,0,0,1,2,1.0,2.0,1.0,87,98.0,29,89580.14842586499,4.0,176,0.974674880219028
20072910,5.988961416889862,10,5,1,2,5,1,1,0,1,16,3.0,6.0,2.5,50,94.0,42,62479.95518564334,50.0,122,3.3292265571526354
12050886,4.382026634673881,7,5,1,3,5,1,1,0,1,2,1.0,1.0,1.0,1,40.0,34,1600.0,3.0,108,5.415468856947296
14697707,5.342334251964812,7,5,1,2,5,1,1,0,0,4,0.0,2.0,1.0,19,97.0,33,41012.8801597742,0.0,206,2.5763175906913074
16259807,4.8283137373023015,7,5,1,4,4,2,1,1,0,4,1.0,1.0,1.0,27,90.0,33,42088.83462392372,5.0,143,0.810403832991102
9211969,5.828945617610207,7,5,1,1,5,1,0,1,1,8,3.0,4.0,2.0,9,96.0,32,27648.0,36.0,174,5.566050650239562
16296934,3.8918202981106265,7,2,1,3,1,2,1,1,1,2,1.0,1.0,1.0,17,100.0,26,41231.056256176606,3.0,121,0.0
577368,4.174387269895637,3,2,1,3,1,1,1,1,0,3,1.0,2.0,1.5,32,86.0,14,41838.09402924564,5.0,127,0.0
10098593,4.574710978503383,7,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,2,90.0,32,11455.12985522207,2.0,62,1.462012320328542
3039110,4.442651256490317,7,2,1,3,4,1,1,1,1,5,1.0,4.0,1.0,152,87.0,32,93316.89917694435,9.0,65,2.3983572895277208
20331431,4.59511985013459,7,5,1,2,4,2,1,1,0,4,1.0,2.0,1.0,33,96.0,31,52941.88935049447,6.0,196,0.0985626283367556
13811008,4.31748811353631,7,2,-1,3,4,3,0,0,1,2,1.0,1.0,1.0,2,90.0,32,11455.12985522207,3.0,101,4.035592060232717
17497776,4.382026634673881,7,2,1,3,4,2,0,0,0,2,1.0,1.0,1.0,9,93.0,32,25947.0,3.0,94,1.136208076659822
5395679,4.691347882229144,7,5,1,3,1,2,1,0,1,4,2.0,3.0,1.0,11,82.0,26,22300.98509034971,14.0,170,0.8596851471594799
14092239,4.605170185988092,7,5,1,4,4,2,1,0,1,4,1.0,2.0,1.0,51,92.0,33,60445.05021918668,6.0,155,1.587953456536619
14649116,5.272999558563747,7,5,1,2,4,2,1,0,1,4,1.0,2.0,1.0,42,96.0,31,59726.50627652684,6.0,209,1.4948665297741273
1252752,3.871201010907892,7,2,1,3,3,1,1,0,1,3,1.0,1.0,1.0,17,99.0,30,40410.55823667869,4.0,64,0.6735112936344969
16193498,5.293304824724492,4,5,1,5,5,3,0,1,0,6,1.0,3.0,1.0,1,80.0,27,6400.0,9.0,143,2.3326488706365502
14202325,5.6167710976665735,7,5,1,1,5,1,1,1,1,10,4.0,6.0,2.0,27,96.0,32,47887.74072766432,50.0,203,4.594113620807666
15379632,4.605170185988092,7,2,1,3,4,2,0,0,1,2,1.0,1.0,1.0,4,100.0,32,20000.0,3.0,182,1.3716632443531829
13563330,6.214608098422191,7,5,1,3,5,3,0,0,0,4,2.0,2.0,2.0,1,100.0,34,10000.0,12.0,159,5.155373032169747
1035762,5.010635294096256,7,5,1,5,4,1,1,0,1,2,1.0,1.0,1.0,29,92.0,34,45580.03492758644,3.0,152,4.396988364134154
7292675,4.8283137373023015,7,5,1,3,4,2,1,0,1,2,0.0,1.0,1.0,6,93.0,32,21185.636785331702,0.0,45,5.670088980150582
18610544,4.8283137373023015,7,5,1,2,3,2,1,1,1,6,2.0,3.0,1.5,138,89.0,29,93050.68112593264,18.0,202,3.906913073237509
9944596,5.501258210544727,7,5,1,3,4,1,1,0,1,5,3.0,3.0,1.0,14,99.0,32,36671.9840477714,24.0,226,1.3935660506502396
12525236,4.941642422609304,7,5,1,1,2,3,1,0,1,3,1.0,2.0,1.0,10,96.0,26,29143.550916111784,5.0,153,0.7200547570157426
16066401,5.272999558563747,7,5,1,3,4,1,1,0,1,4,2.0,2.0,2.0,32,93.0,32,48926.1324038596,12.0,150,2.425735797399042
1810751,3.912023005428147,7,2,1,3,1,3,1,0,1,2,1.0,1.0,1.0,38,95.0,26,55633.83637679501,3.0,155,0.2491444216290212
226609,4.5217885770490405,7,2,1,5,2,1,1,1,0,4,1.0,2.0,1.0,10,98.0,30,30370.51464825712,6.0,127,7.121149897330596
2882707,4.605170185988092,7,2,1,3,3,3,1,0,0,2,1.0,1.0,1.0,8,80.0,30,18101.933598375617,3.0,98,2.329911019849418
17892401,6.29156913955832,7,5,1,5,4,1,1,1,0,6,3.0,4.0,3.0,21,96.0,34,42233.01760471302,30.0,144,1.6454483230663928
9298133,4.8283137373023015,7,5,1,3,4,2,1,0,1,3,1.0,1.0,1.0,5,95.0,32,20180.513496935604,4.0,157,4.1505817932922655
15552032,4.0943445622221,7,2,1,5,2,2,1,1,1,2,1.0,1.0,2.0,64,98.0,30,76832.0,3.0,111,6.973305954825462
17125665,4.290459441148391,3,5,1,4,5,1,1,1,0,3,0.0,1.0,1.0,76,94.0,23,77030.46213025079,0.0,110,1.2320328542094456
12835123,4.174387269895637,3,2,1,2,5,1,1,0,1,2,1.0,1.0,1.0,31,97.0,21,52387.09488986767,3.0,72,4.950034223134839
6071651,5.814130531825067,7,5,1,2,5,1,0,0,1,12,2.0,3.0,2.0,7,87.0,33,20025.691673447887,30.0,140,0.8624229979466119
13682508,3.8918202981106265,7,2,1,3,4,3,0,0,1,2,1.0,1.0,1.0,6,100.0,32,24494.89742783178,3.0,135,3.789185489390828
14823338,4.605170185988092,7,2,1,3,4,3,1,1,0,2,1.0,1.0,1.0,2,100.0,32,14142.135623730952,3.0,118,0.0
11717344,5.0238805208462765,7,5,1,3,5,1,1,0,0,3,1.0,1.0,1.0,1,80.0,34,6400.0,4.0,109,2.1683778234086244
7010414,4.23410650459726,7,2,1,5,4,2,1,0,0,1,1.0,1.0,1.0,34,98.0,34,56000.461998094266,2.0,119,2.236824093086927
18414310,4.48863636973214,7,5,1,2,4,1,1,1,1,2,0.0,1.0,1.0,70,86.0,31,61879.37556246023,0.0,93,1.7056810403832992
11787179,4.382026634673881,7,2,1,5,2,1,1,1,1,2,1.0,1.0,1.0,87,86.0,30,68985.29547664488,3.0,115,1.828884325804244
18412989,4.4998096703302615,7,2,1,3,2,2,1,1,1,2,1.0,1.0,1.0,5,100.0,28,22360.679774997898,3.0,153,2.622861054072553
13080685,4.174387269895637,7,2,1,2,4,2,1,1,1,2,1.0,1.0,1.0,148,98.0,31,116837.7026819682,3.0,197,3.600273785078713
6227810,6.802394763324312,7,5,1,3,5,1,1,0,1,4,2.0,2.0,2.0,6,87.0,34,18540.187863125877,12.0,188,3.0855578370978782
12520674,3.8918202981106265,6,2,1,3,1,1,1,1,1,1,1.0,1.0,1.0,9,100.0,23,30000.0,2.0,183,2.4202600958247777
14330598,5.288267030694535,7,5,1,3,5,3,1,0,0,2,0.0,1.0,1.0,2,100.0,34,14142.135623730952,0.0,92,3.822039698836413
9936553,4.143134726391533,7,5,1,4,4,3,0,0,1,2,1.0,1.0,1.0,15,94.0,33,34221.68084708873,3.0,97,1.9356605065023955
1620411,4.948759890378168,7,5,1,2,4,1,1,1,0,4,2.0,4.0,2.0,4,87.0,31,15138.0,16.0,152,0.6981519507186859
6705158,4.700480365792417,3,2,1,5,4,2,1,0,0,1,1.0,1.0,1.0,14,91.0,22,30984.664819875008,2.0,82,0.0
5354217,4.007333185232471,7,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,43,98.0,32,62977.639587396414,3.0,172,3.572895277207392
11775838,5.1929568508902095,7,5,1,3,5,1,1,0,1,2,0.0,1.0,1.0,8,88.0,34,21903.3396540345,0.0,175,3.049965776865161
6957382,4.174387269895637,7,2,1,2,2,1,1,0,1,1,1.0,1.0,1.0,8,100.0,27,28284.271247461904,2.0,112,1.8672142368240927
17853353,4.442651256490317,7,2,1,3,3,2,1,0,1,3,1.0,1.0,1.0,9,100.0,30,30000.0,4.0,200,2.439425051334702
18549367,5.075173815233828,7,5,1,2,4,2,1,0,1,5,2.0,3.0,2.0,25,99.0,31,49005.0,16.0,172,2.31895961670089
6151035,5.700443573390688,3,2,1,5,4,3,1,0,0,2,1.0,1.0,1.0,2,100.0,22,14142.135623730952,3.0,81,1.3388090349075976
437005,3.713572066704309,3,2,1,3,1,2,0,0,1,3,1.0,3.0,1.0,86,88.0,14,71814.90162911873,6.0,97,2.6694045174537986
17536549,4.691347882229144,7,5,1,3,2,1,1,1,1,6,1.0,4.0,1.0,25,95.0,28,45125.0,10.0,82,2.425735797399042
19221008,4.3694478524670215,7,5,1,2,4,3,1,1,0,2,0.0,1.0,1.0,22,96.0,31,43226.87164253273,0.0,80,2.4996577686516086
2781747,5.272999558563747,7,5,1,3,5,2,1,0,1,4,1.0,1.0,1.0,7,97.0,34,24893.874085806736,5.0,157,0.6105407255304586
14372503,4.976733742420574,7,5,1,3,4,2,1,1,1,4,0.0,1.0,1.0,20,100.0,32,44721.3595499958,0.0,149,3.047227926078029
8646618,4.691347882229144,3,2,1,5,3,1,1,0,1,2,1.0,1.0,1.0,21,93.0,20,39634.69718567306,3.0,100,4.030116358658453
4271029,6.907755278982138,3,5,1,5,3,1,1,0,1,5,2.0,4.0,1.0,11,95.0,20,29932.538732957484,18.0,135,5.100616016427105
985292,3.871201010907892,3,2,1,3,3,2,1,1,1,2,1.0,1.0,1.5,65,91.0,18,66763.55641366029,3.0,165,2.595482546201232
4257889,5.783825182329737,7,5,1,3,5,1,1,0,0,2,1.0,1.0,1.0,6,100.0,34,24494.89742783178,3.0,201,0.5804243668720055
16558002,4.691347882229144,7,2,1,3,4,1,1,1,1,2,1.0,1.0,1.0,26,98.0,32,48970.9834085451,3.0,119,2.247775496235456
4862441,4.8283137373023015,7,5,1,3,3,1,1,0,0,2,1.0,2.0,1.0,2,100.0,30,14142.135623730952,4.0,83,0.5256673511293635
16412264,5.521460917862246,7,5,1,1,5,2,1,0,1,4,2.0,2.0,2.0,6,100.0,32,24494.89742783178,12.0,182,2.4914442162902124
16567124,4.174387269895637,4,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,16,84.0,23,28224.0,3.0,118,2.132785763175907
1975103,4.382026634673881,3,2,1,5,3,1,0,0,1,1,1.0,1.0,1.5,24,97.0,20,46094.49797969384,2.0,37,5.229295003422314
15280645,4.07753744390572,7,2,1,3,3,1,1,1,0,2,1.0,1.0,1.0,26,85.0,30,36840.41598570787,3.0,118,0.0
1212226,4.8283137373023015,7,5,1,5,3,1,1,0,1,2,0.0,1.0,1.0,178,96.0,32,122956.7760149883,0.0,157,1.319644079397673
18617195,4.3694478524670215,3,2,1,2,4,3,0,0,0,1,1.0,1.0,3.0,1,100.0,19,10000.0,2.0,60,0.0410677618069815
17535839,5.298317366548036,7,5,1,5,5,3,1,0,0,4,1.0,2.0,1.0,26,93.0,36,44101.41977306399,6.0,147,1.6673511293634498
11530962,4.584967478670572,7,5,1,2,4,2,1,0,1,2,0.0,1.0,1.0,4,85.0,31,14450.0,0.0,151,4.114989733059549
16978709,4.31748811353631,7,2,1,4,2,2,0,0,1,2,1.0,1.0,1.0,15,95.0,29,34953.67469952194,3.0,164,2.759753593429158
15904104,5.288267030694535,7,5,1,2,3,1,1,0,1,4,2.0,2.0,2.0,11,95.0,29,29932.538732957484,12.0,228,1.5304585900068446
6452279,4.31748811353631,3,2,1,2,4,1,1,0,1,2,1.0,1.0,1.5,26,95.0,19,46018.65111017488,3.0,170,2.622861054072553
2824585,4.700480365792417,3,5,1,3,3,1,1,0,1,2,1.0,2.0,1.0,24,97.0,18,46094.49797969384,4.0,144,3.748117727583847
6495015,4.941642422609304,7,5,1,4,4,1,1,0,0,4,1.0,2.0,1.0,23,96.0,33,44198.38331885002,6.0,181,4.511978097193703
5199814,4.941642422609304,7,5,1,2,5,1,1,0,0,2,0.0,1.0,1.0,9,100.0,33,30000.0,0.0,127,0.1286789869952087
1828084,5.298317366548036,7,5,1,3,5,2,1,0,1,4,1.0,2.0,1.0,4,95.0,34,18050.0,6.0,79,2.893908281998632
206772,4.127134385045092,3,5,1,2,1,2,1,1,1,2,0.0,1.0,1.0,59,94.0,13,67870.60382816702,0.0,107,2.699520876112252
13707380,6.1092475827643655,3,5,1,2,4,1,1,0,1,8,4.0,4.0,3.0,1,100.0,19,10000.0,48.0,197,2.1738535249828885
13682365,4.0943445622221,3,2,1,2,5,1,1,0,1,2,1.0,2.0,2.0,2,100.0,21,14142.135623730952,4.0,196,2.020533880903491
18959331,4.174387269895637,7,2,1,5,2,1,1,1,1,2,1.0,1.0,1.0,80,84.0,30,63110.78259695407,3.0,107,1.828884325804244
17160967,4.4067192472642525,7,2,1,3,2,3,0,0,1,4,1.0,2.0,1.0,3,90.0,28,14029.611541307906,6.0,130,1.3004791238877482
15828883,5.010635294096256,7,2,1,3,4,1,1,0,1,2,1.0,1.0,1.0,16,99.0,32,39204.0,3.0,194,2.368240930869268
916729,4.219507705176107,7,5,1,2,2,2,1,1,1,3,0.0,1.0,1.0,37,89.0,27,48181.5620024922,0.0,137,5.300479123887748
18616756,5.416100402204419,7,5,1,3,5,1,1,0,1,2,0.0,1.0,1.0,9,100.0,34,30000.0,0.0,169,4.158795345653662
13494293,4.553876891600541,4,2,1,2,4,1,1,0,1,2,1.0,2.0,1.0,25,96.0,22,46080.0,4.0,209,1.828884325804244
2136200,3.912023005428147,7,5,1,3,3,3,1,0,0,1,1.0,1.0,1.0,1,100.0,30,10000.0,2.0,83,3.457905544147844
6420850,5.241747015059644,7,5,1,3,4,2,1,0,1,2,1.0,1.0,1.0,35,94.0,32,52274.48096346821,3.0,149,1.9685147159479808
10783862,4.356708826689592,10,1,-1,1,5,1,1,0,1,2,1.0,1.0,1.0,88,93.0,41,81134.8118134257,3.0,112,2.543463381245722
261344,4.0943445622221,3,2,1,2,3,2,1,1,1,5,1.0,4.0,1.0,28,90.0,17,42861.17123924637,9.0,186,0.1478439425051334
13390494,3.912023005428147,9,2,1,1,2,2,0,1,0,2,1.0,1.0,1.0,4,85.0,32,14450.0,3.0,128,0.0876112251882272
13251558,5.521460917862246,7,5,1,5,3,2,1,0,1,2,1.0,1.0,1.0,28,98.0,32,50819.591182928656,3.0,160,2.5023956194387407
8439145,3.6635616461296463,3,2,1,2,4,1,1,1,1,3,1.0,2.0,2.0,12,85.0,19,25028.134169370274,5.0,90,0.9555099247091032
6991910,4.859812404361672,7,2,1,3,5,2,1,0,0,2,1.0,1.0,1.0,2,100.0,34,14142.135623730952,3.0,99,0.3422313483915126
20554347,4.3694478524670215,7,2,1,3,3,2,0,0,0,2,1.0,1.0,1.0,2,70.0,30,6929.646455628166,3.0,123,2.622861054072553
14953903,4.0943445622221,7,2,1,2,4,2,1,0,1,2,1.0,1.0,1.0,35,97.0,31,55664.39467918429,3.0,100,1.1252566735112937
8472317,5.68697535633982,7,5,1,1,5,1,1,0,1,6,3.0,3.0,2.0,14,99.0,32,36671.9840477714,27.0,199,4.10403832991102
313405,4.948759890378168,7,5,1,2,4,1,1,0,1,3,1.0,2.0,1.0,3,100.0,31,17320.508075688773,5.0,184,2.4503764544832305
3282171,4.330733340286331,7,5,-1,2,3,1,1,0,1,2,0.0,1.0,1.0,7,94.0,29,23377.85858456672,0.0,143,1.675564681724846
14157002,5.3230099791384085,6,5,1,2,5,2,1,0,1,2,1.0,1.0,1.0,38,97.0,30,58000.97135393509,3.0,84,1.8699520876112248
14450414,5.783825182329737,3,5,1,3,4,1,1,0,1,6,3.0,3.0,2.0,7,93.0,20,22883.10308939765,27.0,138,5.0978781656399725
18294853,3.688879454113936,7,2,1,2,4,3,0,0,0,2,1.0,1.0,1.0,2,40.0,31,2262.741699796952,3.0,139,0.4572210814510609
14388916,4.605170185988092,7,5,1,3,3,1,1,0,1,5,2.0,2.0,1.0,4,100.0,30,20000.0,14.0,235,4.980150581793292
11985061,4.605170185988092,7,5,1,2,3,1,1,0,0,2,0.0,1.0,1.0,3,100.0,29,17320.508075688773,0.0,124,0.1834360027378508
13659214,3.951243718581428,3,2,-1,2,4,1,1,0,1,2,1.0,1.0,2.0,15,95.0,19,34953.67469952194,3.0,81,3.6331279945242985
15422566,4.189654742026425,7,5,1,2,3,3,1,0,1,2,0.0,1.0,1.0,8,95.0,29,25526.55480083437,0.0,130,1.0403832991101984
19281846,4.248495242049359,7,1,1,3,4,1,1,1,1,1,1.0,1.0,1.0,1,100.0,32,10000.0,2.0,156,0.6297056810403833
15707075,4.8283137373023015,10,2,1,3,5,1,0,0,1,1,1.0,1.0,1.0,12,98.0,43,33269.23191178299,2.0,166,4.090349075975359
12857222,4.74493212836325,7,2,1,3,4,1,1,1,1,2,1.0,1.0,1.0,5,100.0,32,22360.679774997898,3.0,129,1.782340862422998
19887942,4.553876891600541,7,2,1,3,2,1,1,0,1,2,1.0,1.0,1.0,16,98.0,28,38416.0,3.0,119,3.4414784394250515
14086442,4.74493212836325,7,5,1,3,5,2,1,1,0,2,0.0,1.0,1.0,17,93.0,34,35660.740555967146,0.0,139,0.2464065708418891
19824550,4.007333185232471,3,2,1,2,3,3,0,0,1,3,1.0,1.0,1.0,34,95.0,17,52624.34085097884,4.0,136,1.3333333333333333
9282691,4.382026634673881,7,2,1,3,5,1,0,0,1,2,1.0,1.0,1.0,11,89.0,34,26270.98496440512,3.0,141,2.6611909650924024
6000714,4.553876891600541,7,5,1,3,3,1,1,0,1,2,1.0,1.0,1.0,179,97.0,30,125883.84049988308,3.0,142,6.119096509240246
9331238,3.688879454113936,7,2,1,3,2,2,0,0,0,1,1.0,1.0,1.0,46,93.0,28,58660.37202405044,2.0,117,0.6680355920602327
13095358,4.204692619390967,3,2,1,3,2,2,1,0,1,2,1.0,1.0,1.0,20,93.0,16,38679.50387479136,3.0,134,1.0130047912388775
1949996,5.68697535633982,7,5,1,3,4,2,1,0,1,6,2.0,2.0,2.0,3,100.0,32,17320.508075688773,16.0,183,0.5941136208076659
16288982,4.48863636973214,7,5,1,3,2,2,1,0,1,4,2.0,2.0,1.0,8,98.0,28,27164.214106062413,12.0,136,4.763860369609857
9219429,4.48863636973214,7,5,1,2,4,3,1,0,1,2,0.0,1.0,1.0,7,100.0,31,26457.51311064591,0.0,119,3.704312114989733
14196610,4.248495242049359,9,5,1,1,3,2,1,0,1,3,0.0,1.0,1.0,7,89.0,34,20956.996134942623,0.0,186,3.991786447638604
6968141,4.043051267834549,7,2,1,3,4,2,1,0,1,2,1.0,1.0,1.0,3,100.0,32,17320.508075688773,3.0,99,3.6303901437371664
14948024,3.912023005428147,7,2,1,3,4,1,1,1,1,1,1.0,1.0,1.0,11,96.0,32,30566.014067915363,2.0,61,5.215605749486653
17254855,5.752572638825632,3,5,1,5,1,3,1,1,0,7,3.0,5.0,1.0,4,90.0,16,16200.0,36.0,122,0.8569472963723477
14293057,4.4998096703302615,7,2,1,2,5,1,1,0,1,2,1.0,1.0,1.0,3,90.0,33,14029.611541307906,3.0,151,2.516084873374401
16642424,5.043425116919247,7,5,1,3,3,2,1,0,1,2,1.0,1.0,1.0,13,100.0,30,36055.51275463989,3.0,171,5.555099247091033
826087,3.8918202981106265,7,2,1,3,3,2,1,0,1,2,1.0,1.0,2.0,91,96.0,30,87915.0368025857,3.0,143,0.1779603011635865
14220831,5.416100402204419,7,5,1,3,5,1,1,0,0,3,0.0,1.0,1.0,28,98.0,34,50819.591182928656,0.0,97,3.082819986310746
15507436,4.7791234931115305,1,5,1,2,5,2,1,0,1,2,0.0,1.0,1.0,118,98.0,15,104326.14383748687,0.0,151,2.223134839151266
7181422,4.07753744390572,7,2,1,2,4,1,1,0,0,1,1.0,1.0,1.0,1,20.0,31,400.0,2.0,155,0.432580424366872
1428553,6.214608098422191,7,5,1,3,4,1,1,0,1,8,2.0,4.0,2.0,54,91.0,32,60852.67367996249,24.0,205,0.6461327857631759
17588460,4.0943445622221,3,2,1,2,3,3,1,0,1,1,1.0,1.0,1.0,1,80.0,17,6400.0,2.0,127,4.689938398357289
9943628,5.703782474656202,7,5,1,3,4,1,1,0,1,2,0.0,1.0,1.0,7,94.0,32,23377.85858456672,0.0,144,2.324435318275154
8539318,5.6167710976665735,3,5,1,2,5,1,1,0,1,3,2.0,2.0,1.0,6,100.0,21,24494.89742783178,10.0,129,4.172484599589322
7899965,3.218875824868201,7,1,1,1,2,1,1,1,1,2,1.0,2.0,2.0,34,99.0,26,57149.1595213788,4.0,149,3.4414784394250515
8552387,3.688879454113936,7,2,1,3,3,1,0,0,1,2,1.0,1.0,1.5,1,100.0,30,10000.0,3.0,153,1.952087611225188
15486268,5.220355825078324,7,5,1,3,4,2,1,0,1,3,2.0,2.0,1.0,8,100.0,32,28284.271247461904,10.0,123,5.817932922655715
6914067,4.574710978503383,7,2,1,3,5,2,0,0,1,2,1.0,1.0,1.0,113,96.0,34,97967.42381016254,3.0,138,3.0006844626967832
3626609,5.855071922202427,7,5,1,3,5,1,1,1,1,6,2.0,3.0,1.0,14,91.0,34,30984.664819875008,18.0,161,5.3579739904175225
14683118,5.37989735354046,7,5,1,5,4,-1,1,0,1,4,3.0,4.0,2.0,4,90.0,34,16200.0,24.0,190,6.625598904859685
15873997,4.787491742782046,7,5,1,2,4,3,0,1,1,3,0.0,1.0,1.0,4,90.0,31,16200.0,0.0,146,2.053388090349076
16332208,5.857933154483459,7,5,1,2,5,2,1,0,1,4,1.0,2.0,1.0,12,91.0,33,28686.225474955743,6.0,177,1.3305954825462012
6888991,5.6524891802686525,7,5,1,3,5,2,0,0,0,4,1.0,1.0,1.0,1,80.0,34,6400.0,5.0,179,2.622861054072553
3030917,5.003946305945459,7,5,1,3,3,2,1,1,1,6,2.0,3.0,1.0,103,95.0,30,91593.74637495728,18.0,146,3.983572895277208
12815098,5.003946305945459,7,5,1,3,5,3,1,0,0,2,0.0,1.0,1.0,4,100.0,34,20000.0,0.0,125,6.7268993839835725
4511426,4.0943445622221,9,2,1,2,3,3,1,1,1,2,1.0,1.0,1.0,45,96.0,35,61822.80744191419,3.0,162,5.634496919917864
13045400,4.59511985013459,7,5,1,4,2,1,1,0,1,4,0.0,1.0,1.0,93,94.0,29,85211.29812413375,0.0,160,3.4140999315537304
17478889,4.691347882229144,3,5,1,2,4,1,1,0,1,4,1.0,2.0,1.0,52,90.0,19,58409.93066251662,6.0,164,4.870636550308008
735813,4.691347882229144,3,5,1,2,2,1,1,0,1,2,1.0,1.0,1.0,2,100.0,15,14142.135623730952,3.0,145,4.087611225188227
14078683,5.247024072160486,7,5,1,3,5,3,1,0,1,2,0.0,1.0,1.0,2,100.0,34,14142.135623730952,0.0,213,1.2073921971252566
14838304,4.0943445622221,3,2,1,2,3,2,1,0,1,2,1.0,1.0,1.0,14,100.0,17,37416.57386773941,3.0,87,3.5509924709103355
3457697,4.700480365792417,7,5,1,3,2,1,1,1,1,8,1.0,2.0,1.0,42,98.0,28,62241.03366750909,10.0,198,0.5503080082135524
6924626,5.010635294096256,9,5,1,5,5,1,0,1,0,4,2.0,2.0,2.0,39,92.0,42,52857.66305844404,12.0,166,0.7446954140999316
16533580,4.4998096703302615,7,2,1,3,3,2,1,1,1,1,1.0,1.0,1.0,3,100.0,30,17320.508075688773,2.0,100,1.7522245037645447
20607322,4.174387269895637,10,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,1,100.0,41,10000.0,2.0,47,1.587953456536619
14757742,5.105945473900579,7,5,1,3,4,2,1,0,1,2,1.0,1.0,1.5,51,98.0,32,68586.27862772554,3.0,224,3.88227241615332
17908056,4.382026634673881,7,2,1,3,5,3,0,0,1,2,1.0,1.0,1.0,2,96.0,34,13033.392190830446,3.0,112,2.965092402464066
17839631,4.605170185988092,7,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,2,100.0,32,14142.135623730952,2.0,81,1.1498973305954825
11343020,4.90527477843843,7,5,1,5,2,2,1,0,1,2,1.0,1.0,1.0,86,100.0,30,92736.18495495705,3.0,181,1.864476386036961
1520734,3.713572066704309,3,2,1,3,2,1,1,0,1,2,1.0,1.0,1.0,8,73.0,16,15072.688147772447,3.0,73,0.1232032854209445
17253841,3.8501476017100575,7,2,1,3,3,1,0,0,1,2,1.0,1.0,1.5,14,94.0,30,33061.28466953454,3.0,110,6.674880219028063
3489352,5.075173815233828,7,5,1,3,3,2,1,0,1,5,2.0,2.0,1.0,166,90.0,30,104361.19968647353,14.0,133,2.751540041067762
9184888,5.298317366548036,7,5,1,3,2,1,1,1,0,6,2.0,2.0,2.0,170,92.0,28,110357.05831527043,16.0,83,3.403148528405202
8548407,5.010635294096256,7,5,1,3,2,2,1,1,1,5,2.0,2.0,1.0,27,91.0,28,43029.33821243362,14.0,125,0.0
16734307,4.7791234931115305,3,2,1,5,3,2,1,0,1,2,1.0,1.0,1.0,107,99.0,20,101382.33232176107,3.0,126,1.336071184120465
10496738,4.762173934797756,7,5,1,3,2,1,1,0,1,4,1.0,3.0,1.0,23,92.0,28,40591.91801331886,7.0,152,3.485284052019165
18002758,3.80666248977032,7,2,1,3,2,3,0,1,0,2,1.0,1.0,1.0,1,20.0,28,400.0,3.0,88,0.0
3624544,4.709530201312334,7,5,1,2,3,1,1,0,1,5,2.0,2.0,1.5,13,88.0,29,27921.389077193133,14.0,159,4.982888432580425
